credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,invoice_total,invoice_paid,invoice_paid_flag,invoice_unpaid_before_credit,cleanup_bucket,credit_note_private
8764,IC2606-2817,27-14754-93328,14.41000000,2026-06-24,5676,IN2606-4925,49.99000000,49.99000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14754-93328. Source invoice: IN2606-4925 (id 5676).
8765,IC2606-2818,27-14760-07154,22.67000000,2026-06-24,5822,IN2606-5063,78.19000000,78.19000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14760-07154. Source invoice: IN2606-5063 (id 5822).
8766,IC2606-2819,27-14762-16682,86.63000000,2026-06-24,5869,IN2606-5108,723.99000000,723.99000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14762-16682. Source invoice: IN2606-5108 (id 5869).
8767,IC2606-2820,27-14769-80020,89.55000000,2026-06-24,5970,IN2606-5209,732.57000000,732.57000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14769-80020. Source invoice: IN2606-5209 (id 5970).
8768,IC2606-2821,27-14772-50623,4.68000000,2026-06-24,5993,IN2606-5232,41.05000000,41.05000000,1,0,candidate_reverse_payment_then_apply_credit,Auto-created via eBay reconciliation. eBay order: 27-14772-50623. Source invoice: IN2606-5232 (id 5993).
8820,IC2606-2823,07-14786-50001,8.24000000,2026-06-24,5655,IN2606-4905,8.24000000,8.24000000,1,0,candidate_reverse_payment_then_apply_credit,NULL
8894,IC2606-2825,12-14748-35369,34.35000000,2026-06-25,4988,IN2606-4272,34.35000000,34.35000000,1,0,candidate_reverse_payment_then_apply_credit,NULL
8913,IC2606-2827,NULL,25.00000000,2026-06-25,5624,IN2606-4879,189.29000000,189.29000000,1,0,candidate_reverse_payment_then_apply_credit,NULL
8988,IC2606-2833,12-14761-16440,11.50000000,2026-06-26,5473,IN2606-4732,11.50000000,11.50000000,1,0,candidate_reverse_payment_then_apply_credit,NULL
8991,IC2606-2834,07-14789-10474,15.00000000,2026-06-26,5764,IN2606-5013,15.00000000,15.00000000,1,0,candidate_reverse_payment_then_apply_credit,NULL
8992,IC2606-2835,15-14735-73675,11.28000000,2026-06-26,4810,IN2606-4112,11.28000000,11.28000000,1,0,candidate_reverse_payment_then_apply_credit,NULL
4363,IC2606-0631,14-14599-31057,27.67000000,2026-06-01,2630,IN2605-2170,27.67000000,27.67000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-2416

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $6.8
Rate ID: rate_77a61ce359da4ef189458fd184914a97
Tracking Number: 94346
4388,IC2606-0632,13-14596-77148,242.93000000,2026-06-01,2525,IN2605-2112,242.93000000,242.93000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-2364

Box 1 EasyPost Rate:
Carrier: UPSDAP
Service: Ground
Price: $8.53
Rate ID: rate_330cffc6825f43eb9f0e0ac1b1720273
Tracking Number: 1Z1228WB033
4431,IC2606-0634,04-14664-67517,20.95000000,2026-06-02,3577,IN2605-2944,20.95000000,20.95000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3276

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $7.26
Rate ID: rate_e12ebd6ba28b41ef9b805bfe660c2cac
Tracking Number: 9434
4511,IC2606-0650,03-14672-74606,12.85000000,2026-06-03,3635,IN2605-3000,12.85000000,12.85000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3334

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $7.22
Rate ID: rate_c16ce85b56e74e8e9469312f35d7dd8a
Tracking Number: 9434
4689,IC2606-0655,02-14606-02974,269.46000000,2026-06-05,2405,IN2605-2025,588.38000000,588.38000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-2165

Box 1 EasyPost Rate:
Carrier: FedEx
Service: FEDEX_GROUND
Price: $13.59
Rate ID: rate_2f2b3c856a78428999c20d37d2406de4
Tracking Number: 87143
4693,IC2606-0656,03-14634-76087,26.87000000,2026-06-05,2903,IN2605-2408,26.87000000,26.87000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-2705

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $9.52
Rate ID: rate_82aca815a8f249b1b2b3ee7873b03022
Tracking Number: 9434
4872,IC2606-0666,13-14666-56422,65.75000000,2026-06-09,3802,IN2605-3156,65.75000000,65.75000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3498

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $8.61
Rate ID: rate_f9aa524b87f54ee79a6b7ba88791d4ac
Tracking Number: 9434
4885,IC2606-0667,24-14685-38557,115.51000000,2026-06-09,4104,IN2605-3447,115.51000000,115.51000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3823

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $6
Rate ID: rate_fe962fd1b471497eaa16b9c61bae1860
Tracking Number: 9400136
4893,IC2606-0669,23-14654-84011,147.39000000,2026-06-09,3932,IN2605-3281,147.39000000,147.39000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3569

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $7.26
Rate ID: rate_9e2174c3bf74488880964d1833251628
Hazmat: CLASS_9_NEW_L
5013,IC2606-0686,05-14669-53578,136.23000000,2026-06-10,3721,IN2605-3078,136.23000000,136.23000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3418

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $12.87
Rate ID: rate_7c35549b65114b80bfeea669a21ddefc
Tracking Number: 943
5027,IC2606-0689,20-14651-98373,92.18000000,2026-06-10,3749,IN2605-3103,92.18000000,92.18000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3445

Box 1 EasyPost Rate:
Carrier: UPSDAP
Service: Ground
Price: $9.01
Rate ID: rate_7cea579849494df2b84f903db433b914
Hazmat: CLASS_9_NEW_LITHIUM_
5257,IC2606-0702,17-14677-58246,51.33000000,2026-06-12,4026,IN2605-3375,51.33000000,51.33000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3730

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $5.83
Rate ID: rate_c4273ac82b10439bb3179f2996dc47fc
Tracking Number: 9400
5283,IC2606-0703,25-14655-74496,46.92000000,2026-06-12,3832,IN2605-3185,46.92000000,46.92000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3606

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $6.58
Rate ID: rate_962558c795c547f3a8bc1f3c66e2b8f3
Tracking Number: 9400
5464,IC2606-0705,16-14666-68181,114.16000000,2026-06-15,3871,IN2605-3223,114.16000000,114.16000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3578

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $7.26
Rate ID: rate_7bde740125d94c14a7aa24fcc10c89fc
Tracking Number: 9434
5642,IC2606-0714,26-14598-51568,55.15000000,2026-06-16,3044,IN2605-2536,55.15000000,55.15000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-2871

Box 1 EasyPost Rate:
Carrier: UPSDAP
Service: UPSGroundsaverGreaterThan1lb
Price: $7.73
Rate ID: rate_5a5165faeeb84b3d9ec9828ecfe3d8af
Tracki
5673,IC2606-0715,23-14628-06178,67.08000000,2026-06-17,3452,IN2605-2862,67.08000000,67.08000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3221

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $6.67
Rate ID: rate_337589ccb8814d308647be228e4c21d8
Tracking Number: 9434
5774,IC2606-0716,23-14682-10331,135.58000000,2026-06-18,4371,IN2606-3707,135.58000000,135.58000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-4040

Box 1 EasyPost Rate:
Carrier: FedEx
Service: FEDEX_GROUND
Price: $15.43
Rate ID: rate_7ed509a0dffb4f4c96d662cb4e46e6e1
Tracking Number: 87249
5817,IC2606-0723,24-14630-07901,66.83000000,2026-06-18,3248,IN2605-2718,66.83000000,66.83000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3069

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $7.22
Rate ID: rate_37d5290b136548389c66201578740f93
Tracking Number: 9434
5829,IC2606-0724,13-14722-26773,52.98000000,2026-06-18,4607,IN2606-3923,52.98000000,52.98000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2606-4353

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $7.26
Rate ID: rate_96f2df6de8464aee978e4d924ee16095
Tracking Number: 9434
6006,IC2606-0726,21-14701-96386,25.82000000,2026-06-22,4508,IN2606-3826,25.82000000,25.82000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2606-4249

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $6.95
Rate ID: rate_fc38f354c0fd43d198ca689a2bdce52e
Tracking Number: 9400
6013,IC2606-0727,11-14640-04916,156.99000000,2026-06-22,3372,IN2605-2830,156.99000000,156.99000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3155

Box 1 EasyPost Rate:
Carrier: UPSDAP
Service: Ground
Price: $11.14
Rate ID: rate_6f98fa9ff673416aacb13a6da2844ec4
Tracking Number: 1Z1228WB03
6028,IC2606-0728,20-14689-79244,14.26000000,2026-06-22,4290,IN2606-3631,14.26000000,14.26000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-4072

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $5.4
Rate ID: rate_b6a840b917e84834984ee55ee97d28f1
Tracking Number: 94001
6030,IC2606-0729,23-14675-39278,14.43000000,2026-06-22,4122,IN2605-3465,14.43000000,14.43000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-3862

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $6.18
Rate ID: rate_0937ad0b1dad400587269336a87e2117
Tracking Number: 9400
6156,IC2606-0732,19-14697-02782,32.39000000,2026-06-24,4284,IN2606-3625,32.39000000,32.39000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-4120

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $6.67
Rate ID: rate_28f557feb27340d09e0ac1d31bfd8335
Tracking Number: 9434
6160,IC2606-0733,05-14718-93009,20.19000000,2026-06-24,4320,IN2606-3661,20.19000000,20.19000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2605-4109

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $7.26
Rate ID: rate_1842281ffac54e87b8f0e2b3e33cd3a9
Tracking Number: 9434
8878,IC2606-2824,21-14722-27386,54.40000000,2026-06-25,4766,IN2606-4068,54.40000000,54.40000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2606-4522

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $8.18
Rate ID: rate_a80e96e952bc4d9a8bd166c7838e94cc
Tracking Number: 9434
8914,IC2606-2828,25-14724-97101,105.71000000,2026-06-25,4938,IN2606-4232,105.71000000,105.71000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2606-4684

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $8.13
Rate ID: rate_2e58e71c145e4735ad8fa8f458cd00b8
Tracking Number: 9400
8969,IC2606-2830,08-14734-97352,61.46000000,2026-06-26,4707,IN2606-4017,61.46000000,61.46000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2606-4450

Box 1 EasyPost Rate:
Carrier: UPSDAP
Service: UPSGroundsaverGreaterThan1lb
Price: $7.26
Rate ID: rate_07793a9749ca4f359c6e8758947a2db3
Tracki
8970,IC2606-2831,24-14757-80994,125.81000000,2026-06-26,5500,IN2606-4758,125.81000000,125.81000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2606-5194

Box 1 EasyPost Rate:
Carrier: USPS
Service: GroundAdvantage
Price: $6.25
Rate ID: rate_07478cf91dc24b83912c83a578827b26
Tracking Number: 9400
8971,IC2606-2832,07-14756-07838,12.57000000,2026-06-26,4992,IN2606-4276,12.57000000,12.57000000,1,0,manual_or_non_reconcile_credit,Created from Pick Ticket: PT2606-4826

Box 1 EasyPost Rate:
Carrier: FedExDefault
Service: SMART_POST
Price: $7.27
Rate ID: rate_d7e9c6fb6b694c8383bc0d05e235b1fd
Tracking Number: 7
6204,IC2606-0741,02-14478-76823,27.40000000,2026-06-24,84,IN2604-0075,25.00000000,20.99000000,1,4.01,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 02-14478-76823. Source invoice: IN2604-0075 (id 84).
6206,IC2606-0743,02-14522-93902,12.53000000,2026-06-24,920,IN2604-0909,7.14000000,7.14000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 02-14522-93902. Source invoice: IN2604-0909 (id 920).
6214,IC2606-0751,02-14575-10487,32.75000000,2026-06-24,1831,IN2604-1578,31.08000000,31.08000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 02-14575-10487. Source invoice: IN2604-1578 (id 1831).
6249,IC2606-0779,06-14568-32863,9.89000000,2026-06-24,1822,IN2604-1570,9.38000000,9.38000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 06-14568-32863. Source invoice: IN2604-1570 (id 1822).
6250,IC2606-0780,06-14568-78021,7.51000000,2026-06-24,1840,IN2604-1586,7.15000000,7.15000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 06-14568-78021. Source invoice: IN2604-1586 (id 1840).
6251,IC2606-0781,06-14570-38284,11.37000000,2026-06-24,1838,IN2604-1584,10.86000000,10.86000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 06-14570-38284. Source invoice: IN2604-1584 (id 1838).
6259,IC2606-0789,07-14564-84775,13.96000000,2026-06-24,1715,IN2604-1481,13.24000000,13.24000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 07-14564-84775. Source invoice: IN2604-1481 (id 1715).
6260,IC2606-0790,08-14523-13486,37.26000000,2026-06-24,1023,IN2604-1012,18.90000000,18.90000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 08-14523-13486. Source invoice: IN2604-1012 (id 1023).
6271,IC2606-0799,10-14498-46584,16.32000000,2026-06-24,690,IN2604-0680,8.36000000,8.36000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 10-14498-46584. Source invoice: IN2604-0680 (id 690).
6305,IC2606-0826,14-14557-70632,19.17000000,2026-06-24,1861,IN2604-1596,18.27000000,18.27000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 14-14557-70632. Source invoice: IN2604-1596 (id 1861).
6317,IC2606-0836,16-14553-58620,14.13000000,2026-06-24,1823,IN2604-1571,13.44000000,13.44000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 16-14553-58620. Source invoice: IN2604-1571 (id 1823).
6318,IC2606-0837,16-14553-93077,19.75000000,2026-06-24,1830,IN2604-1577,18.76000000,18.76000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 16-14553-93077. Source invoice: IN2604-1577 (id 1830).
6319,IC2606-0838,16-14554-68295,8.59000000,2026-06-24,1824,IN2604-1572,8.19000000,8.19000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 16-14554-68295. Source invoice: IN2604-1572 (id 1824).
6326,IC2606-0845,17-14550-23005,8.83000000,2026-06-24,1801,IN2604-1556,8.42000000,8.42000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 17-14550-23005. Source invoice: IN2604-1556 (id 1801).
6331,IC2606-0850,18-14548-97487,10.73000000,2026-06-24,1862,IN2604-1597,10.20000000,10.20000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 18-14548-97487. Source invoice: IN2604-1597 (id 1862).
6339,IC2606-0858,19-14546-70656,30.12000000,2026-06-24,1750,IN2604-1515,28.77000000,28.77000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 19-14546-70656. Source invoice: IN2604-1515 (id 1750).
6348,IC2606-0867,21-14542-36469,7.03000000,2026-06-24,1731,IN2604-1497,6.66000000,6.66000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 21-14542-36469. Source invoice: IN2604-1497 (id 1731).
6357,IC2606-0875,22-14541-40850,25.73000000,2026-06-24,1719,IN2604-1485,24.51000000,24.51000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 22-14541-40850. Source invoice: IN2604-1485 (id 1719).
6358,IC2606-0876,22-14544-68292,66.18000000,2026-06-24,1834,IN2604-1581,63.01000000,63.01000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 22-14544-68292. Source invoice: IN2604-1581 (id 1834).
6369,IC2606-0884,24-14486-15020,368.73000000,2026-06-24,646,IN2604-0636,380.50000000,0.00000000,1,380.5,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 24-14486-15020. Source invoice: IN2604-0636 (id 646).
6389,IC2606-0903,26-14538-36032,18.04000000,2026-06-24,1829,IN2604-1576,17.14000000,17.14000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 26-14538-36032. Source invoice: IN2604-1576 (id 1829).
6390,IC2606-0904,27-14430-41834,10.06000000,2026-06-24,126,IN2604-0117,700.40000000,0.00000000,1,700.4,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 27-14430-41834. Source invoice: IN2604-0117 (id 126).
6391,IC2606-0905,27-14487-32474,30.43000000,2026-06-24,925,IN2604-0914,15.37000000,15.37000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 27-14487-32474. Source invoice: IN2604-0914 (id 925).
6397,IC2606-0911,27-14538-05386,36.01000000,2026-06-24,1825,IN2604-1573,33.56000000,33.56000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 27-14538-05386. Source invoice: IN2604-1573 (id 1825).
6448,IC2606-0956,03-14525-18565,33.64000000,2026-06-24,945,IN2604-0934,30.45000000,30.45000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 03-14525-18565. Source invoice: IN2604-0934 (id 945).
6449,IC2606-0957,04-14600-08898,27.26000000,2026-06-24,2273,IN2605-1899,25.68000000,25.68000000,1,0,needs_review_credit_exceeds_payment,Auto-created via eBay reconciliation. eBay order: 04-14600-08898. Source invoice: IN2605-1899 (id 2273).
